PTBP1,RAN
PCMT1,RAN
AP2M1,RAN
COX6A1,RAN
COX6B1,RAN
SSR2,RAN
COX5B,RAN
COX4I1,RAN
UQCRB,RAN
HSP90AA1,RAN
SUMO3,RAN
PSMB1,RAN
HMGN1,RAN
YWHAZ,RAN
EIF4A1,RAN
HNRNPC,RAN
JTB,RAN
HDGF,RAN
EEF1D,RAN
RAN,RAN
BANF1,RAN
PSMD8,RAN
TMEM147,RAN
PDAP1,RAN
RALY,RAN
CALM2,RAN
COX7C,RAN
PGK1,RAN
EIF3M,RAN
RNPS1,RAN
IDH3B,RAN
UBE2I,RAN
GDI2,RAN
MRPL23,RAN
AP2S1,RAN
BCAP31,RAN
TMBIM6,RAN
DCTN2,RAN
SMARCD2,RAN
COPE,RAN
CLTA,RAN
COX6C,RAN
PPP1CA,RAN
CANX,RAN
HADHB,RAN
LYPLA1,RAN
MDH1,RAN
STARD7,RAN
COPS5,RAN
KARS,RAN
SRP9,RAN
SUMO1,RAN
MTDH,RAN
SHFM1,RAN
CYC1,RAN
PPP2R1A,RAN
DRG1,RAN
PUF60,RAN
MRPL9,RAN
GANAB,RAN
RHEB,RAN
HNRNPAB,RAN
POLR2I,RAN
PSMB2,RAN
SOD1,RAN
ATIC,RAN
NDUFAB1,RAN
CDC123,RAN
EIF3C,RAN
TCEB1,RAN
COMMD4,RAN
PRMT1,RAN
ATP5G1,RAN
HSPD1,RAN
C1QBP,RAN
EEF1E1,RAN
NME1,RAN
ERH,RAN
HPRT1,RAN
COPS6,RAN
HUWE1,RAN
DAP3,RAN
CCT8,RAN
GMPS,RAN
UQCRC2,RAN
SLC35E2,RAN
RPS13,RAN
RPL23A,RAN
RPS10,RAN
ACTG1,RAN
RPL11,RAN
UBB,RAN
RPL13,RAN
RPS25,RAN
BTF3,RAN
RPL24,RAN
RPS6,RAN
RPS12,RAN
RPL5,RAN
EEF1G,RAN
GNB2L1,RAN
RPL7,RAN
NPM1,RAN
EEF2,RAN
RPL18,RAN
RPL30,RAN
RPLP2,RAN
FAU,RAN
PCBP2,RAN
RPL21,RAN
RPS27A,RAN
RPL6,RAN
RPS24,RAN
GNAS,RAN
HINT1,RAN
HSP90AB1,RAN
SNRPB,RAN
LDHA,RAN
NME2,RAN
TUBA1B,RAN
PABPC1,RAN
RPL14,RAN
YBX1,RAN
EIF3H,RAN
EIF4G2,RAN
SRP14,RAN
NACA,RAN
NAP1L1,RAN
SRSF2,RAN
EIF3E,RAN
PSMA5,RAN
SNRPF,RAN
RPS5,RAN
PPIA,RAN
C14ORF166,RAN
SNRPD3,RAN
SNRPD2,RAN
ATP5C1,RAN
NIPSNAP1,RAN
SLC25A5,RAN
PSMB3,RAN
SNRPB2,RAN
CLNS1A,RAN
SERBP1,RAN
PRKAR1A,RAN
RAC1,RAN
PSMB6,RAN
ATP6V1F,RAN
SEC61B,RAN
COX8A,RAN
RPN2,RAN
ATP5J2,RAN
PSMB4,RAN
NEDD8,RAN
PSMC1,RAN
PDCD6,RAN
COX5A,RAN
PSMD7,RAN
CNIH1,RAN
TMED2,RAN
MYL12B,RAN
PPP1R7,RAN
UBA1,RAN
TUG1,RAN
YWHAB,RAN
CNBP,RAN
COX7A2L,RAN
IST1,RAN
RPL36AL,RAN
ETFA,RAN
PSMA3,RAN
SNRPG,RAN
PSMA2,RAN
UTP18,RAN
TMEM183A,RAN
SKP1,RAN
COA1,RAN
C21ORF33,RAN
STOML2,RAN
PSMA4,RAN
NDUFA2,RAN
POLR2H,RAN
RAD21,RAN
METAP1,RAN
HSPA8,RAN
SDHA,RAN
COX7B,RAN
MRPS12,RAN
MIF,RAN
ATP5I,RAN
TPI1,RAN
TUBB2A,RAN
PGAM1,RAN
WBP2,RAN
RTCA,RAN
CCT4,RAN
EBP,RAN
KDM3B,RAN
XPO6,RAN
PWP1,RAN
ABCE1,RAN
CCT6A,RAN
PSMD14,RAN
CSE1L,RAN
MTHFD2,RAN
MRPL15,RAN
MRPL22,RAN
NOP16,RAN
OLA1,RAN
FDPS,RAN
CCT3,RAN
MRPL3,RAN
EIF2S1,RAN
MRPL35,RAN
SNRPD1,RAN
ADSL,RAN
ATP6V1A,RAN
EMG1,RAN
SLIRP,RAN
KIAA1468,RAN
MRPS33,RAN
ODC1,RAN
PRMT5,RAN
PRDX1,RAN
MYL6B,RAN
SNRPC,RAN
GNL3,RAN
MRPL42,RAN
CKS1B,RAN
NCAPD2,RAN
PAICS,RAN
RFC3,RAN
CTPS1,RAN
RPA3,RAN
MSH6,RAN
RANBP1,RAN
CDC20,RAN
RRM1,RAN
KIF20A,RAN
MELK,RAN
PCNA,RAN
ZNF710,RAN
SH2B1,RAN
SIK3,RAN
RERE,RAN
RBM8A,RAN
USP19,RAN
ATP2B2,RAN
IPO9,RAN
CLCN3,RAN
PHF10,RAN
CHD9,RAN
NDUFA1,RAN
CUL3,ACTG1
BRD8,ACTG1
HNRNPA2B1,ACTG1
DDX39A,ACTG1
ILF2,ACTG1
KHDRBS1,ACTG1
NONO,ACTG1
YWHAQ,ACTG1
SUMO2,ACTG1
TIAL1,ACTG1
HNRNPM,ACTG1
HNRNPU,ACTG1
TRA2B,ACTG1
DUT,ACTG1
PPP1CC,ACTG1
SNRPA1,ACTG1
ATP5G3,ACTG1
H2AFZ,ACTG1
SNRPA,ACTG1
TCP1,ACTG1
TATDN2,ACTG1
U2AF1,ACTG1
UQCRH,ACTG1
SNRPE,ACTG1
CSNK2B,ACTG1
SET,ACTG1
SLC25A3,ACTG1
SRSF9,ACTG1
TRIM28,ACTG1
EIF4H,ACTG1
NCL,ACTG1
COX6A1,ACTG1
SSR2,ACTG1
COX5B,ACTG1
COX4I1,ACTG1
HSP90AA1,ACTG1
SUMO3,ACTG1
PSMB1,ACTG1
HMGN1,ACTG1
YWHAZ,ACTG1
EIF4A1,ACTG1
HNRNPC,ACTG1
JTB,ACTG1
HDGF,ACTG1
RAN,ACTG1
CALM2,ACTG1
COX7C,ACTG1
PGK1,ACTG1
UBE2I,ACTG1
COPS5,ACTG1
PRMT1,ACTG1
UQCRC2,ACTG1
CBFB,ACTG1
ACTB,ACTG1
RPLP0,ACTG1
ENO1,ACTG1
OAZ1,ACTG1
RPS11,ACTG1
MYL6,ACTG1
RPS15A,ACTG1
RPS27,ACTG1
EEF1A1,ACTG1
RPLP1,ACTG1
RPS18,ACTG1
RPS28,ACTG1
RPL10,ACTG1
RPL12,ACTG1
RPL38,ACTG1
RPS3,ACTG1
RPL32,ACTG1
RPL3,ACTG1
RPL37,ACTG1
RPS17,ACTG1
RPL23,ACTG1
RPL4,ACTG1
RPL35A,ACTG1
RPS23,ACTG1
RPL15,ACTG1
RPL8,ACTG1
RPS20,ACTG1
RPS4X,ACTG1
RPS13,ACTG1
RPL27A,ACTG1
RPL36A,ACTG1
RPL31,ACTG1
RPS3A,ACTG1
RPL9,ACTG1
RPL13A,ACTG1
RPS29,ACTG1
RPL23A,ACTG1
RPS10,ACTG1
RPL28,ACTG1
RPL18A,ACTG1
RPS14,ACTG1
RPS9,ACTG1
RPS16,ACTG1
RPS19,ACTG1
UBA52,ACTG1
ACTG1,ACTG1
RPL11,ACTG1
UBB,ACTG1
RPL13,ACTG1
RPS25,ACTG1
SLC25A6,ACTG1
UBC,ACTG1
RPL34,ACTG1
BTF3,ACTG1
RPL24,ACTG1
RPS6,ACTG1
RPS12,ACTG1
RPL5,ACTG1
EEF1G,ACTG1
GNB2L1,ACTG1
RPL7,ACTG1
NPM1,ACTG1
RPL10A,ACTG1
EEF2,ACTG1
RPL18,ACTG1
RPL30,ACTG1
RPLP2,ACTG1
FAU,ACTG1
PCBP2,ACTG1
RPL21,ACTG1
RPS27A,ACTG1
EEF1B2,ACTG1
RPL17,ACTG1
RPL19,ACTG1
RPL27,ACTG1
RPS7,ACTG1
RPL6,ACTG1
RPS24,ACTG1
EIF4A2,ACTG1
RPL22,ACTG1
GNAS,ACTG1
HINT1,ACTG1
HSP90AB1,ACTG1
SNRPB,ACTG1
LDHA,ACTG1
NME2,ACTG1
TUBA1B,ACTG1
PABPC1,ACTG1
LYPLA2,ACTG1
H3F3A,ACTG1
JUND,ACTG1
TPT1,ACTG1
RPL14,ACTG1
YBX1,ACTG1
EIF4G2,ACTG1
SRP14,ACTG1
NACA,ACTG1
HNRNPA1,ACTG1
NAP1L1,ACTG1
SRSF2,ACTG1
APEX1,ACTG1
ATP5B,ACTG1
ATP5F1,ACTG1
NDUFA12,ACTG1
PFN1,ACTG1
PSME1,ACTG1
PSMA5,ACTG1
SNRPF,ACTG1
CFL1,ACTG1
RPS5,ACTG1
PPIA,ACTG1
PTMA,ACTG1
RPS8,ACTG1
QARS,ACTG1
RPL29,ACTG1
CLIC1,ACTG1
EIF3F,ACTG1
RHOA,ACTG1
SNRPD3,ACTG1
SNRPD2,ACTG1
ATP5C1,ACTG1
POLR2G,ACTG1
SAP18,ACTG1
IK,ACTG1
ZNHIT3,ACTG1
TBCB,ACTG1
APRT,ACTG1
FXR1,ACTG1
HMGN2,ACTG1
HMGB1,ACTG1
ATP1B3,ACTG1
BTBD2,ACTG1
TAGLN2,ACTG1
DHX38,ACTG1
HNRNPK,ACTG1
ARPC3,ACTG1
PSMB3,ACTG1
PSMA1,ACTG1
SUZ12,ACTG1
COX8A,ACTG1
PSMB4,ACTG1
CNBP,ACTG1
ARPC2,ACTG1
UFD1L,ACTG1
EBP,ACTG1
ZFPL1,ACTG1
TMSB10,ACTG1
FRG1,ACTG1
BCLAF1,ACTG1
PSMD6,ACTG1
USP7,ACTG1
RBM3,ACTG1
DAZAP2,ACTG1
B2M,ACTG1
DHX9,ACTG1
PCBP1,ACTG1
MAZ,ACTG1
TUBB,NPM1
HSPA4,NPM1
HNRNPA2B1,NPM1
LRPPRC,NPM1
DDX39A,NPM1
XPO1,NPM1
ILF2,NPM1
KHDRBS1,NPM1
NONO,NPM1
YWHAQ,NPM1
SUMO2,NPM1
TIAL1,NPM1
SSB,NPM1
HNRNPM,NPM1
HNRNPU,NPM1
HNRNPR,NPM1
TARDBP,NPM1
DKC1,NPM1
DUT,NPM1
ESD,NPM1
PPP1CC,NPM1
NAE1,NPM1
SSBP1,NPM1
SRSF1,NPM1
SNRPA1,NPM1
ATP5G3,NPM1
H2AFZ,NPM1
NASP,NPM1
TCP1,NPM1
ACP1,NPM1
U2AF1,NPM1
UBA2,NPM1
UQCRFS1,NPM1
H2AFV,NPM1
CCT7,NPM1
DDX49,NPM1
PHB2,NPM1
UQCRH,NPM1
UBE2L3,NPM1
XRCC6,NPM1
ANP32B,NPM1
CBX3,NPM1
CCT2,NPM1
SNRPE,NPM1
CSNK2B,NPM1
SET,NPM1
SLC25A3,NPM1
SRSF9,NPM1
PARK7,NPM1
TRIM28,NPM1
NCL,NPM1
FBL,NPM1
RBMX,NPM1
COX6A1,NPM1
COX4I1,NPM1
HSP90AA1,NPM1
SUMO3,NPM1
PSMB1,NPM1
HMGN1,NPM1
YWHAZ,NPM1
EIF4A1,NPM1
HNRNPC,NPM1
JTB,NPM1
HDGF,NPM1
EEF1D,NPM1
RAN,NPM1
COX7C,NPM1
PGK1,NPM1
EIF3M,NPM1
RNPS1,NPM1
UBE2I,NPM1
GDI2,NPM1
MRPL23,NPM1
KARS,NPM1
DRG1,NPM1
PRMT1,NPM1
HSPD1,NPM1
COPS6,NPM1
CCT8,NPM1
ACTB,NPM1
RPLP0,NPM1
ENO1,NPM1
OAZ1,NPM1
RPS11,NPM1
RPS15A,NPM1
RPS27,NPM1
EEF1A1,NPM1
RPLP1,NPM1
RPS18,NPM1
RPS28,NPM1
RPL12,NPM1
RPL38,NPM1
RPS3,NPM1
RPL32,NPM1
RPL3,NPM1
RPL37,NPM1
RPS17,NPM1
RPL7A,NPM1
RPSA,NPM1
RPS2,NPM1
RPL23,NPM1
RPL4,NPM1
RPL35A,NPM1
RPS23,NPM1
RPL15,NPM1
RPL8,NPM1
RPS20,NPM1
RPS4X,NPM1
RPS13,NPM1
RPL27A,NPM1
RPL36A,NPM1
RPL31,NPM1
RPS3A,NPM1
RPL9,NPM1
RPL13A,NPM1
RPS29,NPM1
RPL23A,NPM1
RPS10,NPM1
RPL28,NPM1
RPL35,NPM1
RPL18A,NPM1
RPS14,NPM1
RPS9,NPM1
RPS16,NPM1
RPS19,NPM1
UBA52,NPM1
ACTG1,NPM1
RPL11,NPM1
UBB,NPM1
RPL13,NPM1
RPS25,NPM1
SLC25A6,NPM1
UBC,NPM1
RPL34,NPM1
BTF3,NPM1
RPL24,NPM1
RPS6,NPM1
RPS12,NPM1
RPL5,NPM1
EEF1G,NPM1
GNB2L1,NPM1
RPL7,NPM1
NPM1,NPM1
RPL10A,NPM1
EEF2,NPM1
RPL18,NPM1
RPL30,NPM1
RPLP2,NPM1
FAU,NPM1
PCBP2,NPM1
RPL21,NPM1
RPS27A,NPM1
EEF1B2,NPM1
RPL17,NPM1
RPL19,NPM1
RPL27,NPM1
RPS7,NPM1
RPL6,NPM1
RPS24,NPM1
EIF4A2,NPM1
RPL22,NPM1
GNAS,NPM1
HINT1,NPM1
HSP90AB1,NPM1
SNRPB,NPM1
LDHA,NPM1
NME2,NPM1
TUBA1B,NPM1
PABPC1,NPM1
H3F3A,NPM1
TPT1,NPM1
ATP5A1,NPM1
RPL14,NPM1
YBX1,NPM1
EIF3D,NPM1
EIF3H,NPM1
LSM7,NPM1
EIF4G2,NPM1
SRP14,NPM1
NACA,NPM1
HNRNPA1,NPM1
NAP1L1,NPM1
SRSF2,NPM1
CCNI,NPM1
EIF3E,NPM1
EIF4B,NPM1
APEX1,NPM1
ATP5B,NPM1
POLG,NPM1
ATP5F1,NPM1
NDUFA12,NPM1
PFN1,NPM1
PSME1,NPM1
PSMA5,NPM1
SNRPF,NPM1
CFL1,NPM1
RPS5,NPM1
PPIA,NPM1
PTMA,NPM1
RPS8,NPM1
QARS,NPM1
RPL29,NPM1
CLIC1,NPM1
EIF3F,NPM1
RHOA,NPM1
C14ORF166,NPM1
SNRPD3,NPM1
SNRPD2,NPM1
POLR2G,NPM1
SAP18,NPM1
IK,NPM1
ZNHIT3,NPM1
TBCB,NPM1
APRT,NPM1
FXR1,NPM1
HMGN2,NPM1
COL16A1,NPM1
HNRNPH1,NPM1
DNAJC2,NPM1
GTPBP4,NPM1
RPL26,NPM1
GTF3C3,NPM1
FASTKD1,NPM1
PNN,NPM1
RABGGTB,NPM1
KIAA0020,NPM1
NOL7,NPM1
POLR3E,NPM1
RRP1B,NPM1
AIMP1,NPM1
NOL11,NPM1
EIF3L,NPM1
HNRNPK,NPM1
ARPC3,NPM1
STRAP,NPM1
USP22,NPM1
PSMA1,NPM1
CPSF6,NPM1
DHX15,NPM1
SLC7A5P1,NPM1
EIF3A,NPM1
LSM5,NPM1
NOLC1,NPM1
NUP43,NPM1
CLNS1A,NPM1
SERBP1,NPM1
TCERG1,NPM1
TAF9,NPM1
DIMT1,NPM1
PSMB4,NPM1
PSMA2,NPM1
MYL12A,NPM1
PWP1,NPM1
SNRPD1,NPM1
GNL3,NPM1
ST13,NPM1
MAZ,NPM1
SUMO2,TPT1
SLC25A3,TPT1
NCL,TPT1
COX7C,TPT1
PGK1,TPT1
ATP5G1,TPT1
ACTB,TPT1
RPLP0,TPT1
OAZ1,TPT1
RPS11,TPT1
MYL6,TPT1
RPS15A,TPT1
RPS27,TPT1
EEF1A1,TPT1
RPLP1,TPT1
RPS18,TPT1
RPS28,TPT1
RPL10,TPT1
RPL12,TPT1
RPL38,TPT1
RPS3,TPT1
RPL32,TPT1
RPL3,TPT1
RPL37,TPT1
RPS17,TPT1
RPL7A,TPT1
RPSA,TPT1
RPS2,TPT1
RPL23,TPT1
RPL4,TPT1
RPL35A,TPT1
RPS23,TPT1
RPL15,TPT1
RPL8,TPT1
RPS20,TPT1
RPS4X,TPT1
RPS13,TPT1
RPL27A,TPT1
RPL36A,TPT1
RPL31,TPT1
RPS3A,TPT1
RPL9,TPT1
RPL13A,TPT1
RPS29,TPT1
RPL23A,TPT1
RPS10,TPT1
RPL28,TPT1
RPL35,TPT1
RPL18A,TPT1
RPS14,TPT1
RPS9,TPT1
RPS16,TPT1
RPS19,TPT1
UBA52,TPT1
ACTG1,TPT1
RPL11,TPT1
UBB,TPT1
RPL13,TPT1
RPS25,TPT1
SLC25A6,TPT1
UBC,TPT1
RPL34,TPT1
BTF3,TPT1
RPL24,TPT1
RPS6,TPT1
RPS12,TPT1
RPL5,TPT1
EEF1G,TPT1
GNB2L1,TPT1
RPL7,TPT1
NPM1,TPT1
RPL10A,TPT1
EEF2,TPT1
RPL18,TPT1
RPL30,TPT1
RPLP2,TPT1
FAU,TPT1
PCBP2,TPT1
RPL21,TPT1
RPS27A,TPT1
EEF1B2,TPT1
RPL17,TPT1
RPL19,TPT1
RPL27,TPT1
RPS7,TPT1
RPL6,TPT1
RPS24,TPT1
EIF4A2,TPT1
RPL22,TPT1
TUBA1B,TPT1
PABPC1,TPT1
LYPLA2,TPT1
H3F3A,TPT1
JUND,TPT1
TPT1,TPT1
RPL14,TPT1
YBX1,TPT1
EIF4G2,TPT1
SRP14,TPT1
NACA,TPT1
ATP5F1,TPT1
NDUFA12,TPT1
CFL1,TPT1
RPS5,TPT1
PPIA,TPT1
PTMA,TPT1
RPS8,TPT1
QARS,TPT1
RPL29,TPT1
RHOA,TPT1
RPS21,TPT1
RPL37A,TPT1
RPL39,TPT1
RPL41,TPT1
HNRNPK,TPT1
MYL12A,TPT1
ZFPL1,TPT1
ARAF,TPT1
GPR161,TPT1
RBM3,TPT1
B2M,TPT1
SUMO2,NME2
CCT7,NME2
SNRPE,NME2
AP2M1,NME2
COX6A1,NME2
COX6B1,NME2
SSR2,NME2
COX5B,NME2
COX4I1,NME2
UQCRB,NME2
HSP90AA1,NME2
SUMO3,NME2
PSMB1,NME2
YWHAZ,NME2
EIF4A1,NME2
HNRNPC,NME2
JTB,NME2
HDGF,NME2
EEF1D,NME2
RAN,NME2
BANF1,NME2
PSMD8,NME2
TMEM147,NME2
PDAP1,NME2
RALY,NME2
CALM2,NME2
COX7C,NME2
PGK1,NME2
UBE2I,NME2
MRPL23,NME2
CANX,NME2
CYC1,NME2
DRG1,NME2
PUF60,NME2
GANAB,NME2
HSPD1,NME2
NME1,NME2
COPS6,NME2
HUWE1,NME2
ACTB,NME2
RPLP0,NME2
ENO1,NME2
OAZ1,NME2
RPS11,NME2
MYL6,NME2
RPS15A,NME2
RPS27,NME2
RPL12,NME2
RPL38,NME2
RPS3,NME2
RPL32,NME2
RPS23,NME2
RPL15,NME2
RPL8,NME2
RPS20,NME2
RPS4X,NME2
RPS13,NME2
RPL27A,NME2
RPL36A,NME2
RPL31,NME2
RPS3A,NME2
RPL9,NME2
RPL13A,NME2
RPS29,NME2
RPL23A,NME2
RPS10,NME2
RPL35,NME2
RPL18A,NME2
RPS14,NME2
RPS9,NME2
RPS16,NME2
RPS19,NME2
ACTG1,NME2
RPL11,NME2
UBB,NME2
RPL13,NME2
RPS25,NME2
SLC25A6,NME2
UBC,NME2
RPL34,NME2
BTF3,NME2
RPL24,NME2
RPS6,NME2
RPS12,NME2
EEF1G,NME2
GNB2L1,NME2
RPL7,NME2
NPM1,NME2
EEF2,NME2
RPL18,NME2
RPL30,NME2
RPLP2,NME2
FAU,NME2
PCBP2,NME2
RPL21,NME2
RPS27A,NME2
RPL17,NME2
RPL19,NME2
RPL27,NME2
RPS7,NME2
RPL6,NME2
RPS24,NME2
GNAS,NME2
HINT1,NME2
HSP90AB1,NME2
SNRPB,NME2
LDHA,NME2
NME2,NME2
TUBA1B,NME2
PABPC1,NME2
LYPLA2,NME2
EIF4G2,NME2
SRP14,NME2
NACA,NME2
PFN1,NME2
CFL1,NME2
RPS5,NME2
PPIA,NME2
RPS8,NME2
CLIC1,NME2
ATP5C1,NME2
SAP18,NME2
TBCB,NME2
HMGN2,NME2
ATP6V1F,NME2
COX8A,NME2
URM1,NME2
TCEB2,NME2
ARF5,NME2
ATP5J2,NME2
PSMB4,NME2
NEDD8,NME2
PSMC1,NME2
MYL12B,NME2
DNPEP,NME2
UBA1,NME2
COX7A2L,NME2
RPL36AL,NME2
STOML2,NME2
NDUFA2,NME2
PPP2R4,NME2
POLR2H,NME2
C9ORF16,NME2
COX7A2,NME2
EEF1A2,NME2
ALDOA,NME2
SPAG7,NME2
XBP1,NME2
MIF,NME2
C14ORF2,NME2
CALR,NME2
SSNA1,NME2
OTUB1,NME2
NDUFA1,NME2
FAM168B,EIF4A2
POLDIP3,EIF4A2
HNRNPH3,EIF4A2
ZNF384,EIF4A2
DDX17,EIF4A2
DNAJC8,EIF4A2
BRD8,EIF4A2
NAP1L4,EIF4A2
SEPT7,EIF4A2
ANAPC5,EIF4A2
DDX39A,EIF4A2
XPO1,EIF4A2
HNRNPD,EIF4A2
ILF2,EIF4A2
KHDRBS1,EIF4A2
NONO,EIF4A2
YWHAQ,EIF4A2
SNRNP200,EIF4A2
SUMO2,EIF4A2
TIAL1,EIF4A2
PRPF8,EIF4A2
ACP1,EIF4A2
UBA2,EIF4A2
DDX49,EIF4A2
UQCRH,EIF4A2
SLC25A3,EIF4A2
DEK,EIF4A2
NCL,EIF4A2
YWHAZ,EIF4A2
HNRNPC,EIF4A2
CALM2,EIF4A2
COX7C,EIF4A2
PGK1,EIF4A2
EIF3M,EIF4A2
RNPS1,EIF4A2
IDH3B,EIF4A2
UBE2I,EIF4A2
GDI2,EIF4A2
DRG1,EIF4A2
DAP3,EIF4A2
PUM2,EIF4A2
SMARCC2,EIF4A2
RNF44,EIF4A2
RPL23,EIF4A2
RPL4,EIF4A2
RPL31,EIF4A2
RPS3A,EIF4A2
RPL9,EIF4A2
ACTG1,EIF4A2
RPL11,EIF4A2
UBB,EIF4A2
RPL13,EIF4A2
RPS25,EIF4A2
SLC25A6,EIF4A2
UBC,EIF4A2
RPL34,EIF4A2
BTF3,EIF4A2
RPL24,EIF4A2
RPS6,EIF4A2
RPS12,EIF4A2
RPL5,EIF4A2
EEF1G,EIF4A2
GNB2L1,EIF4A2
RPL7,EIF4A2
NPM1,EIF4A2
RPL10A,EIF4A2
EEF2,EIF4A2
RPL18,EIF4A2
RPL30,EIF4A2
RPLP2,EIF4A2
FAU,EIF4A2
PCBP2,EIF4A2
RPL21,EIF4A2
RPS27A,EIF4A2
EEF1B2,EIF4A2
RPL17,EIF4A2
RPL19,EIF4A2
RPL27,EIF4A2
RPS7,EIF4A2
RPL6,EIF4A2
RPS24,EIF4A2
EIF4A2,EIF4A2
RPL22,EIF4A2
HSP90AB1,EIF4A2
H3F3A,EIF4A2
JUND,EIF4A2
TPT1,EIF4A2
RPL14,EIF4A2
YBX1,EIF4A2
EIF3D,EIF4A2
EIF3H,EIF4A2
LSM7,EIF4A2
EIF4G2,EIF4A2
SRP14,EIF4A2
NACA,EIF4A2
HNRNPA1,EIF4A2
NAP1L1,EIF4A2
SRSF2,EIF4A2
CCNI,EIF4A2
H2AFY,EIF4A2
EIF3E,EIF4A2
EIF3F,EIF4A2
RHOA,EIF4A2
IK,EIF4A2
NSA2,EIF4A2
AES,EIF4A2
CCDC28A,EIF4A2
TOP2B,EIF4A2
PPP2R5A,EIF4A2
SARAF,EIF4A2
ARL2BP,EIF4A2
CASC3,EIF4A2
SRSF11,EIF4A2
HNRNPK,EIF4A2
FOXJ3,EIF4A2
PUM1,EIF4A2
OXA1L,EIF4A2
ZC3H15,EIF4A2
ARPC3,EIF4A2
TERF1,EIF4A2
TMEM123,EIF4A2
ATF4,EIF4A2
PTP4A2,EIF4A2
LSM14A,EIF4A2
SNRNP70,EIF4A2
BRD2,EIF4A2
COX7A2L,EIF4A2
BRD3,EIF4A2
TERF2IP,EIF4A2
MYL6B,EIF4A2
ZFPL1,EIF4A2
RXRB,EIF4A2
ZBED1,EIF4A2
CLCN7,EIF4A2
CRLF3,EIF4A2
DDX5,EIF4A2
RBM5,EIF4A2
MYL6,JUND
RPS15A,JUND
RPS27,JUND
RPS20,JUND
RPL27A,JUND
RPL36A,JUND
RPL31,JUND
RPS3A,JUND
RPL9,JUND
RPL13A,JUND
ACTG1,JUND
RPL11,JUND
UBB,JUND
RPL13,JUND
RPS25,JUND
SLC25A6,JUND
UBC,JUND
RPL34,JUND
BTF3,JUND
RPL24,JUND
RPS6,JUND
RPS12,JUND
RPL5,JUND
EEF1G,JUND
RPL7,JUND
RPL10A,JUND
EEF2,JUND
RPL18,JUND
RPL30,JUND
RPLP2,JUND
FAU,JUND
PCBP2,JUND
RPL21,JUND
RPS27A,JUND
EEF1B2,JUND
RPL17,JUND
RPL19,JUND
RPL27,JUND
RPS7,JUND
RPL6,JUND
RPS24,JUND
EIF4A2,JUND
RPL22,JUND
H3F3A,JUND
JUND,JUND
TPT1,JUND
EIF4G2,JUND
SRP14,JUND
NACA,JUND
CFL1,JUND
CLIC1,JUND
RHOA,JUND
HNRNPK,JUND
LSM14A,JUND
FBXO7,JUND
RBM3,JUND
DAZAP2,JUND
DDX5,JUND
DNAJB6,JUND
H1FX,JUND
H3F3B,JUND
NXF1,JUND
MCL1,JUND
IER2,JUND
BRD8,ST13
SNRPE,ST13
FBL,ST13
RBMX,ST13
SRSF3,ST13
RPL12,ST13
RPL38,ST13
RPS3,ST13
RPL32,ST13
RPL3,ST13
RPL37,ST13
RPS17,ST13
RPL7A,ST13
RPSA,ST13
RPL23,ST13
RPL4,ST13
RPL35A,ST13
RPS23,ST13
RPL15,ST13
RPL8,ST13
RPS20,ST13
RPS4X,ST13
RPS13,ST13
RPL36A,ST13
RPL31,ST13
RPS3A,ST13
RPL9,ST13
BTF3,ST13
RPL24,ST13
RPS6,ST13
RPS12,ST13
RPL5,ST13
EEF1G,ST13
GNB2L1,ST13
RPL7,ST13
NPM1,ST13
RPL10A,ST13
EEF1B2,ST13
RPL17,ST13
RPL19,ST13
RPL27,ST13
RPS7,ST13
RPL6,ST13
RPS24,ST13
RPL22,ST13
RPL14,ST13
EIF3D,ST13
EIF3H,ST13
LSM7,ST13
NACA,ST13
HNRNPA1,ST13
EIF3E,ST13
EIF4B,ST13
C14ORF166,ST13
SNRPD3,ST13
SNRPD2,ST13
NOL7,ST13
DDX50,ST13
CNOT7,ST13
UXT,ST13
EIF3L,ST13
NSA2,ST13
PWP1,ST13
ST13,ST13
ZNF22,APEX1
ANAPC5,APEX1
DDX39A,APEX1
XPO1,APEX1
HNRNPD,APEX1
CAPZA1,APEX1
ILF2,APEX1
KHDRBS1,APEX1
NONO,APEX1
YWHAQ,APEX1
SUMO2,APEX1
TIAL1,APEX1
PABPN1,APEX1
SSB,APEX1
HNRNPM,APEX1
HNRNPU,APEX1
TRA2B,APEX1
HNRNPR,APEX1
TARDBP,APEX1
DKC1,APEX1
DUT,APEX1
ESD,APEX1
PPP1CC,APEX1
SRSF1,APEX1
SNRPA1,APEX1
H2AFZ,APEX1
SNRPA,APEX1
FUS,APEX1
LMNB2,APEX1
MCM3,APEX1
MCM6,APEX1
MCM5,APEX1
SLBP,APEX1
USP1,APEX1
NASP,APEX1
TCP1,APEX1
U2AF1,APEX1
H2AFV,APEX1
CCT7,APEX1
SNRPE,APEX1
CSNK2B,APEX1
SET,APEX1
SLC25A3,APEX1
SRSF9,APEX1
TRIM28,APEX1
POLE3,APEX1
HDAC1,APEX1
NCL,APEX1
FBL,APEX1
RBMX,APEX1
SRSF3,APEX1
HNRNPA3,APEX1
PTBP1,APEX1
HMGN1,APEX1
YWHAZ,APEX1
EIF4A1,APEX1
HNRNPC,APEX1
PSMD8,APEX1
GDI2,APEX1
COPS5,APEX1
MRPL9,APEX1
HNRNPAB,APEX1
PSMB2,APEX1
CDC123,APEX1
PRMT1,APEX1
ERH,APEX1
HPRT1,APEX1
